CASEID,COMPWT,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID
22721,5.30000000000000027e-01, 1,15,  0,1, 1,22,  0,3,1,15,  0,7,1,0,    0,1,22,  0,4,3,0,    0
22722,1.06000000000000005e+00, 1,70,  0,2, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,4,1,0,    0
22723,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,5,1,0,    0
22724,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,6,3,0,    0
22725,5.30000000000000027e-01, 1,18,  0,1, 1,18,  0,1,1,18,  0,1,1,0,    0,1,18,  0,8,1,0,    0
22726,1.06000000000000005e+00, 1,70,  0,2, 1,70,  0,2,1,70,  0,7,2,0,    0,1,70,  0,6,2,0,    0
22727,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,0,1,0,    0,1,14,  0,5,1,0,    0
22728,1.06000000000000005e+00, 1,60, 35,1, 1,60, 35,1,1,60, 35,7,1,0,    0,1,22,  0,7,3,0,    0
22729,1.06000000000000005e+00, 1,42,  0,1, 1,42,  0,1,1,42,  0,6,1,0,    0,1,42,  0,6,1,0,    0
22730,1.06000000000000005e+00, 1,15,  0,1, 1,15,  0,1,1,15,  0,4,1,0,    0,1,15,  0,4,1,0,    0
22731,1.06000000000000005e+00, 1,15,  0,1, 1,15,  0,1,4, 0,  0,0,3,0,    0,1,15,  0,8,1,0,    0
22732,1.06000000000000005e+00, 1,41,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0
22733,1.59000000000000008e+00, 1,15,  0,1, 1,15,  0,1,1,15,  0,8,1,0,    0,1,15,  0,8,1,0,    0
22734,1.59000000000000008e+00, 1,22,  0,3, 1,60, 31,2,1,60, 31,7,2,0,    0,1,60, 31,7,2,0,    0
22735,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,22,  0,3,3,0,    0,1,22,  0,6,3,0,    0
22736,1.06000000000000005e+00, 1,20,  0,2, 1,20,  0,2,1,20,  0,7,2,0,    0,1,20,  0,7,2,0,    0
22737,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,1,70,  0,2,2,0,    0
22738,5.30000000000000027e-01, 1,70,  0,2, 1,70,  0,2,1,70,  0,0,2,0,    0,1,70,  0,0,2,0,    0
22739,5.30000000000000027e-01, 1,70,  0,2, 1,22,  0,3,1,22,  0,0,3,0,    0,1,22,  0,8,3,0,    0
22740,1.06000000000000005e+00, 5, 0,  0,9, 1,18,  0,1,0, 0,  0, ,0,0,    0,4, 0,  0,0,3,0,    0
22741,1.06000000000000005e+00, 1,38,  0,2, 1,18,  0,1,4, 0,  0,0,3,0,    0,1,18,  0,2,1,0,    0
22742,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,4, 0,  0,0,3,0,    0,1,22,  0,4,3,0,    0
22743,5.30000000000000027e-01, 1,22,  0,3, 1,22,  0,3,1,22,  0,6,3,0,    0,1,22,  0,3,3,0,    0
22744,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,2, 0,  0,7,2,0,    0
22745,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,22,  0,1,3,0,    0,1,22,  0,7,3,0,    0
22746,1.06000000000000005e+00, 1,22,  0,3, 1,41,  0,3,1,22,  0,0,3,0,    0,1,22,  0,0,3,0,    0
22747,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,3,2,0,    0
22748,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
22749,1.06000000000000005e+00, 1,60, 36,1, 1,60, 36,1,1,60, 36,5,1,0,    0,1,60, 36,5,1,0,    0
22750,1.06000000000000005e+00, 1,38,  0,2, 1,22,  0,3,4, 0,  0,0,3,0,    0,1,22,  0,6,3,0,    0
22751,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,6,2,0,    0,2, 0,  0,6,2,0,    0
22752,1.06000000000000005e+00, 1,70,  0,2, 1,40,  0,2,1,48,  0,9,3,0,    0,1,18,  0,9,1,0,    0
22753,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,22,  0,9,3,0,    0,1,22,  0,7,3,0,    0
22754,1.59000000000000008e+00, 1,70,  0,2, 1,70,  0,2,1,70,  0,6,2,0,    0,1,70,  0,6,2,0,    0
22755,1.06000000000000005e+00, 1,60, 35,1, 1,22,  0,3,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0
22756,1.06000000000000005e+00, 1,18,  0,1, 1,22,  0,3,1,22,  0,2,3,0,    0,1,22,  0,6,3,0,    0
22757,5.30000000000000027e-01, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0
22758,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
22759,5.30000000000000027e-01, 1,18,  0,1, 1,15,  0,1,4, 0,  0,0,3,0,    0,1,18,  0,6,1,0,    0
22760,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,1,2,0,    0,2, 0,  0,0,2,0,    0
22761,5.30000000000000027e-01, 4, 0,  0,3, 4, 0,  0,3,8, 0,  0,0,9,0,    0,4, 0,  0,5,3,0,    0
22762,5.30000000000000027e-01, 1,10,  0,1, 1,10,  0,1,1,10,  0,0,1,0,    0,1,60, 58,4,1,0,    0
22763,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,1,38,  0,2,2,0,    0,1,18,  0,2,1,0,    0
22764,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,2,1,0,    0,1,14,  0,2,1,0,    0
22765,5.30000000000000027e-01, 4, 0,  0,3, 1,18,  0,1,1,18,  0,4,1,0,    0,1,15,  0,4,1,0,    0
22766,5.30000000000000027e-01, 1,60, 65,1, 1,18,  0,1,1,18,  0,0,1,0,    0,1,18,  0,0,1,0,    0
22767,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,22,  0,0,3,0,    0,1,22,  0,0,3,0,    0
22768,5.30000000000000027e-01, 1,48,  0,3, 1,48,  0,3,2, 0,  0,0,2,0,    0,1,22,  0,3,3,0,    0
22769,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,4, 0,  0,0,3,0,    0,1,60, 68,4,1,0,    0
22770,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,3,1,0,    0,1,14,  0,3,1,0,    0
22771,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,22,  0,2,3,0,    0,1,14,  0,2,1,0,    0
22772,1.06000000000000005e+00, 1,70,  0,2, 1,22,  0,3,1,22,  0,0,3,0,    0,1,22,  0,0,3,0,    0
22773,5.30000000000000027e-01, 1,10,  0,1, 1,41,  0,3,1,50,  0,5,3,0,    0,1,41,  0,5,3,0,    0
22774,5.30000000000000027e-01, 1,18,  0,1, 1,18,  0,1,1,18,  0,8,1,0,    0,1,18,  0,8,1,0,    0
22775,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0
22776,5.30000000000000027e-01, 1,15,  0,1, 1,15,  0,1,1,15,  0,7,1,0,    0,1,15,  0,8,1,0,    0
22777,5.30000000000000027e-01, 1,15,  0,1, 1,18,  0,1,1,18,  0,6,1,0,    0,0, 0,  0, ,0,0,    0
22778,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,8,1,0,    0
22779,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,8,1,0,    0,1,28,  0,8,3,0,    0
22780,1.06000000000000005e+00, 1,18,  0,1, 1,18,  0,1,1,18,  0,3,1,0,    0,1,18,  0,7,1,0,    0
22781,1.06000000000000005e+00, 2, 0,  0,2, 1,48,  0,3,0, 0,  0, ,0,0,    0,1,38,  0,2,2,0,    0
22782,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,7,1,0,    0
22783,5.30000000000000027e-01, 1,28,  0,3, 1,28,  0,3,1,23,  0,5,1,0,    0,1,28,  0,5,3,0,    0
22784,5.30000000000000027e-01, 1,50,  0,3, 1,50,  0,3,2, 0,  0,7,2,0,    0,1,28,  0,7,3,0,    0
22785,1.06000000000000005e+00, 1,48,  0,3, 1,48,  0,3,1,48,  0,7,3,0,    0,1,48,  0,7,3,0,    0
22786,5.30000000000000027e-01, 1,18,  0,1, 1,18,  0,1,1,18,  0,8,1,0,    0,1,18,  0,8,1,0,    0
22787,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0
22788,1.06000000000000005e+00, 1,60, 80,3, 1,34,  0,2,0, 0,  0, ,0,0,    0,1,38,  0,1,2,0,    0
22789,5.30000000000000027e-01, 1,22,  0,3, 1,22,  0,3,1,70,  0,4,2,0,    0,1,22,  0,5,3,0,    0
22790,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,6,1,0,    0
22791,5.30000000000000027e-01, 4, 0,  0,3, 1,48,  0,3,2, 0,  0,0,2,0,    0,1,18,  0,2,1,0,    0
22792,5.30000000000000027e-01, 1,18,  0,1, 1,18,  0,1,1,18,  0,6,1,0,    0,0, 0,  0, ,0,0,    0
22793,1.06000000000000005e+00, 1,60, 65,1, 1,14,  0,1,1,18,  0,0,1,0,    0,1,14,  0,3,1,0,    0
22794,1.06000000000000005e+00, 1,40,  0,2, 1,40,  0,2,1,40,  0,8,2,0,    0,1,40,  0,8,2,0,    0
22795,1.06000000000000005e+00, 1,14,  0,1, 1,22,  0,3,4, 0,  0,1,3,0,    0,1,14,  0,5,1,0,    0
22796,1.06000000000000005e+00, 1,70,  0,2, 1,70,  0,2,1,70,  0,3,2,0,    0,1,70,  0,4,2,0,    0
22797,1.06000000000000005e+00, 5, 0,  0,9, 5, 0,  0,9,5, 0,  0,7,9,0,    0,5, 0,  0,8,9,0,    0
22798,1.06000000000000005e+00, 1,41,  0,3, 1,41,  0,3,1,22,  0,6,3,0,    0,1,22,  0,7,3,0,    0
22799,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,9,2,0,    0,2, 0,  0,9,2,0,    0
22800,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,6,2,0,    0,0, 0,  0, ,0,0,    0
22801,1.06000000000000005e+00, 1,15,  0,1, 1,15,  0,1,0, 0,  0, ,0,0,    0,1,15,  0,5,1,0,    0
22802,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,18,  0,8,1,0,    0,1,18,  0,8,1,0,    0
22803,1.06000000000000005e+00, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,0,1,0,    0
22804,1.06000000000000005e+00, 1,60, 68,1, 1,22,  0,3,1,22,  0,1,3,0,    0,1,22,  0,7,3,0,    0
22805,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,2,1,0,    0,1,60,130,5,1,0,    0
22806,1.06000000000000005e+00, 1,14,  0,1, 1,48,  0,3,1,48,  0,8,3,0,    0,1,48,  0,8,3,0,    0
22807,1.06000000000000005e+00, 2, 0,  0,2, 1,14,  0,1,1,22,  0,6,3,0,    0,4, 0,  0,0,3,0,    0
22808,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,8,1,0,    0
22809,1.06000000000000005e+00, 1,60, 64,1, 1,14,  0,1,4, 0,  0,0,3,0,    0,1,14,  0,5,1,0,    0
22810,1.06000000000000005e+00, 1,14,  0,1, 1,60, 56,1,1,18,  0,2,1,0,    0,0, 0,  0, ,0,0,    0
22811,1.06000000000000005e+00, 1,60, 64,1, 1,60, 64,1,1,60, 60,7,1,0,    0,1,60, 60,7,1,0,    0
22812,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,4,1,0,    0,1,14,  0,4,1,0,    0
22813,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,1,14,  0,5,1,0,    0,1,14,  0,8,1,0,    0
22814,5.30000000000000027e-01, 1,28,  0,3, 1,28,  0,3,1,28,  0,7,3,0,    0,1,28,  0,7,3,0,    0
22815,5.30000000000000027e-01, 1,42,  0,1, 1,14,  0,1,1,14,  0,6,1,0,    0,1,28,  0,6,3,0,    0
22816,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0
22817,1.06000000000000005e+00, 1,14,  0,1, 1,48,  0,3,1,48,  0,7,3,0,    0,1,48,  0,7,3,0,    0
22818,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,4,1,0,    0,1,14,  0,7,1,0,    0
22819,5.30000000000000027e-01, 1,40,  0,2, 1,14,  0,1,1,14,  0,4,1,0,    0,1,14,  0,7,1,0,    0
22820,5.30000000000000027e-01, 1,22,  0,3, 1,22,  0,3,1,22,  0,1,3,0,    0,1,22,  0,6,3,0,    0
22821,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,7,1,0,    0
22822,1.06000000000000005e+00, 1,70,  0,2, 4, 0,  0,3,0, 0,  0, ,0,0,    0,1,38,  0,0,2,0,    0
22823,5.30000000000000027e-01, 1,60, 68,1, 4, 0,  0,3,1,18,  0,0,1,0,    0,1,18,  0,0,1,0,    0
22824,1.06000000000000005e+00, 4, 0,  0,3, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
22825,1.06000000000000005e+00, 1,60, 31,2, 1,60, 31,2,5, 0,  0,1,9,0,    0,2, 0,  0,4,2,0,    0
22826,5.30000000000000027e-01, 1,60, 74,3, 1,22,  0,3,1,22,  0,8,3,0,    0,1,60,120,8,3,0,    0
22827,5.30000000000000027e-01, 2, 0,  0,2, 1,14,  0,1,4, 0,  0,0,3,0,    0,1,14,  0,3,1,0,    0
22828,5.30000000000000027e-01, 1,15,  0,1, 1,15,  0,1,1,15,  0,8,1,0,    0,1,15,  0,8,1,0,    0
22829,5.30000000000000027e-01, 1,23,  0,1, 1,23,  0,1,0, 0,  0, ,0,0,    0,1,23,  0,7,1,0,    0
22830,1.06000000000000005e+00, 5, 0,  0,9, 5, 0,  0,9,0, 0,  0, ,0,0,    0,5, 0,  0,7,9,0,    0
22831,2.12999999999999989e+00, 1,60, 40,3, 1,60, 40,3,1,60, 40,5,3,0,    0,1,50,  0,4,3,0,    0
22832,1.59000000000000008e+00, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,7,2,0,    0
22833,1.59000000000000008e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
22834,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,6,2,0,    0,1,22,  0,7,3,0,    0
22835,1.06000000000000005e+00, 1,70,  0,2, 1,38,  0,2,1,38,  0,7,2,0,    0,1,38,  0,7,2,0,    0
22836,1.06000000000000005e+00, 4, 0,  0,3, 1,18,  0,1,4, 0,  0,0,3,0,    0,1,18,  0,7,1,0,    0
22837,5.30000000000000027e-01, 3, 0,  0,3, 3, 0,  0,3,3, 0,  0,7,3,0,    0,3, 0,  0,7,3,0,    0
22838,1.59000000000000008e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,0,1,0,    0,1,14,  0,1,1,0,    0
22839,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
22840,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
22841,1.06000000000000005e+00, 1,60, 12,1, 1,41,  0,3,1,41,  0,7,3,0,    0,1,41,  0,7,3,0,    0
22842,1.06000000000000005e+00, 1,60, 64,1, 2, 0,  0,2,2, 0,  0,0,2,0,    0,1,60, 68,1,1,0,    0
22843,5.30000000000000027e-01, 1,60, 75,3, 1,18,  0,1,1,70,  0,0,2,0,    0,1,50,  0,7,3,0,    0
22844,1.59000000000000008e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,6,2,0,    0
22845,5.30000000000000027e-01, 1,60, 97,1, 1,30,  0,2,4, 0,  0,0,3,0,    0,1,30,  0,2,2,0,    0
22846,2.12999999999999989e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,2,2,0,    0,2, 0,  0,3,2,0,    0
22847,1.59000000000000008e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,8,2,0,    0
22848,5.30000000000000027e-01, 1,60, 64,1, 1,42,  0,1,1,42,  0,6,1,0,    0,1,42,  0,7,1,0,    0
22849,5.30000000000000027e-01, 1,60, 67,1, 4, 0,  0,3,4, 0,  0,1,3,0,    0,4, 0,  0,1,3,0,    0
22850,1.06000000000000005e+00, 1,60, 53,1, 2, 0,  0,2,2, 0,  0,6,2,0,    0,2, 0,  0,6,2,0,    0
22851,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,6,2,0,    0
22852,5.30000000000000027e-01, 1,70,  0,2, 1,60, 12,1,1,60, 12,2,1,0,    0,1,60, 12,2,1,0,    0
22853,1.59000000000000008e+00, 1,70,  0,2, 1,70,  0,2,9,99,999,1,9,0,    0,1,70,  0,1,2,0,    0
22854,1.06000000000000005e+00, 4, 0,  0,3, 1,28,  0,3,0, 0,  0, ,0,0,    0,1,28,  0,7,3,0,    0
22855,1.06000000000000005e+00, 1,60, 35,1, 1,60, 35,1,1,60, 35,7,1,0,    0,1,60, 35,7,1,0,    0
22856,5.30000000000000027e-01, 1,31,  0,2, 1,31,  0,2,1,31,  0,2,2,0,    0,1,31,  0,2,2,0,    0
22857,1.59000000000000008e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,3,2,0,    0,2, 0,  0,7,2,0,    0
22858,5.30000000000000027e-01, 4, 0,  0,3, 2, 0,  0,2,4, 0,  0,1,3,0,    0,2, 0,  0,6,2,0,    0
22859,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,0, 0,  0, ,0,0,    0
22860,1.06000000000000005e+00, 1,48,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0
22861,1.59000000000000008e+00, 1,10,  0,1, 1,10,  0,1,1,10,  0,7,1,0,    0,1,10,  0,3,1,0,    0
22862,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
22863,1.06000000000000005e+00, 2, 0,  0,2, 1,48,  0,3,4, 0,  0,0,3,0,    0,1,48,  0,7,3,0,    0
22864,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,2, 0,  0,0,2,0,    0,1,14,  0,4,1,0,    0
22865,5.30000000000000027e-01, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,8,1,0,    0
22866,1.06000000000000005e+00, 1,40,  0,2, 1,22,  0,3,4, 0,  0,0,3,0,    0,1,40,  0,0,2,0,    0
22867,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,22,  0,2,3,0,    0,1,22,  0,5,3,0,    0
22868,1.06000000000000005e+00, 5, 0,  0,9, 1,22,  0,3,4, 0,  0,0,3,0,    0,1,22,  0,1,3,0,    0
22869,1.06000000000000005e+00, 4, 0,  0,3, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
22870,1.59000000000000008e+00, 1,34,  0,2, 1,34,  0,2,1,34,  0,4,2,0,    0,1,34,  0,4,2,0,    0
22871,1.59000000000000008e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
22872,1.06000000000000005e+00, 4, 0,  0,3, 1,60, 80,3,2, 0,  0,0,2,0,    0,1,60, 80,2,3,0,    0
22873,5.30000000000000027e-01, 1,22,  0,3, 1,22,  0,3,1,22,  0,6,3,0,    0,1,22,  0,6,3,0,    0
22874,5.30000000000000027e-01, 4, 0,  0,3, 1,28,  0,3,0, 0,  0, ,0,0,    0,1,28,  0,0,3,0,    0
22875,1.59000000000000008e+00, 4, 0,  0,3, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,0,2,0,    0
22876,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
22877,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,2,2,0,    0
22878,1.06000000000000005e+00, 2, 0,  0,2, 4, 0,  0,3,2, 0,  0,0,2,0,    0,1,38,  0,0,2,0,    0
22879,1.06000000000000005e+00, 4, 0,  0,3, 1,48,  0,3,1,48,  0,0,3,0,    0,1,48,  0,0,3,0,    0
22880,1.06000000000000005e+00, 1,48,  0,3, 1,48,  0,3,4, 0,  0,0,3,0,    0,1,22,  0,3,3,0,    0
22881,2.12999999999999989e+00, 5, 0,  0,9, 5, 0,  0,9,4, 0,  0,7,3,0,    0,5, 0,  0,7,9,0,    0
22882,1.06000000000000005e+00, 4, 0,  0,3, 4, 0,  0,3,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0
22883,5.30000000000000027e-01, 1,50,  0,3, 1,60, 23,1,1,60, 23,6,1,0,    0,1,60, 23,6,1,0,    0
22884,5.30000000000000027e-01, 1,50,  0,3, 1,38,  0,2,1,38,  0,3,2,0,    0,1,38,  0,3,2,0,    0
22885,5.30000000000000027e-01, 1,70,  0,2, 1,38,  0,2,1,38,  0,4,2,0,    0,1,38,  0,6,2,0,    0
22886,5.30000000000000027e-01, 1,60, 33,1, 1,70,  0,2,4, 0,  0,0,3,0,    0,1,38,  0,1,2,0,    0
22887,5.30000000000000027e-01, 1,60, 95,9, 1,28,  0,3,4, 0,  0,0,3,0,    0,1,28,  0,3,3,0,    0
22888,5.30000000000000027e-01, 1,70,  0,2, 1,28,  0,3,1,28,  0,2,3,0,    0,1,28,  0,3,3,0,    0
22889,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,2,1,0,    0
22890,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,5,1,0,    0
22891,1.06000000000000005e+00, 1,28,  0,3, 1,28,  0,3,1,28,  0,7,3,0,    0,1,28,  0,7,3,0,    0
22892,1.06000000000000005e+00, 1,48,  0,3, 1,48,  0,3,1,48,  0,7,3,0,    0,1,48,  0,7,3,0,    0
22893,1.06000000000000005e+00, 1,60, 51,2, 1,60, 51,2,0, 0,  0, ,0,0,    0,1,60, 51,6,2,0,    0
22894,5.30000000000000027e-01, 1,60, 35,1, 1,60, 35,1,0, 0,  0, ,0,0,    0,1,60, 35,8,1,0,    0
22895,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,0, 0,  0, ,0,0,    0
22896,5.30000000000000027e-01, 5, 0,  0,9, 1,60, 51,2,1,60, 51,8,2,0,    0,1,60, 51,8,2,0,    0
22897,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
22898,1.59000000000000008e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,8,1,0,    0,1,14,  0,8,1,0,    0
22899,1.06000000000000005e+00, 4, 0,  0,3, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
22900,1.59000000000000008e+00, 4, 0,  0,3, 2, 0,  0,2,1,70,  0,0,2,0,    0,2, 0,  0,0,2,0,    0
22901,5.30000000000000027e-01, 1,60, 12,1, 1,70,  0,2,1,70,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
22902,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,0, 0,  0, ,0,0,    0
22903,1.59000000000000008e+00, 1,60, 12,1, 1,60, 44,2,1,60, 44,7,2,0,    0,1,28,  0,7,3,0,    0
22904,1.06000000000000005e+00, 1,60, 12,1, 1,60, 31,2,1,60, 31,8,2,0,    0,1,60, 31,8,2,0,    0
22905,1.06000000000000005e+00, 1,60, 77,1, 1,60, 77,1,4, 0,  0,0,3,0,    0,1,60, 77,7,1,0,    0
22906,5.30000000000000027e-01, 1,18,  0,1, 1,18,  0,1,1,18,  0,7,1,0,    0,1,18,  0,7,1,0,    0
22907,1.59000000000000008e+00, 1,34,  0,2, 1,28,  0,3,4, 0,  0,1,3,0,    0,1,22,  0,5,3,0,    0
22908,1.06000000000000005e+00, 1,70,  0,2, 1,60, 40,3,1,60, 40,1,3,0,    0,1,60, 40,1,3,0,    0
22909,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,2,2,0,    0,1,38,  0,6,2,0,    0
22910,1.59000000000000008e+00, 4, 0,  0,3, 4, 0,  0,3,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0
22911,1.59000000000000008e+00, 2, 0,  0,2, 2, 0,  0,2,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0
22912,5.30000000000000027e-01, 1,70,  0,2, 2, 0,  0,2,1,18,  0,3,1,0,    0,2, 0,  0,5,2,0,    0
22913,5.30000000000000027e-01, 1,60, 70,3, 1,42,  0,1,1,42,  0,7,1,0,    0,1,42,  0,7,1,0,    0
22914,1.06000000000000005e+00, 2, 0,  0,2, 1,14,  0,1,1,14,  0,1,1,0,    0,1,14,  0,5,1,0,    0
22915,1.59000000000000008e+00, 1,15,  0,1, 2, 0,  0,2,2, 0,  0,5,2,0,    0,2, 0,  0,4,2,0,    0
22916,5.30000000000000027e-01, 1,22,  0,3, 1,60, 11,3,1,60, 74,3,3,0,    0,1,60, 11,3,3,0,    0
22917,1.06000000000000005e+00, 5, 0,  0,9, 1,60, 80,3,1,60, 80,2,3,0,    0,1,60, 80,1,3,0,    0
22918,1.06000000000000005e+00, 1,42,  0,1, 1,42,  0,1,1,42,  0,0,1,0,    0,1,42,  0,5,1,0,    0
22919,5.30000000000000027e-01, 1,60,107,1, 1,60,107,1,0, 0,  0, ,0,0,    0,1,60,107,6,1,0,    0
22920,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,1,70,  0,2,2,0,    0,2, 0,  0,3,2,0,    0
22921,5.30000000000000027e-01, 4, 0,  0,3, 1,60, 77,1,1,60, 51,2,2,0,    0,1,60, 77,3,1,0,    0
22922,1.59000000000000008e+00, 1,60,116,9, 1,60,116,9,1,99,999,6,9,0,    0,1,99,999,6,9,0,    0
22923,5.30000000000000027e-01, 1,60,116,9, 1,60,116,9,1,60,116,8,9,0,    0,1,60,999,8,9,0,    0
