CASEID,YEAR,VERSION,COMPWT,SEX,AGE,RACE,SRCBELT,RELIG,RELIG16,DENOM16,PARELIG,PARELKID,MARELIG,MARELKID,SPREL,EDUC,SEI,INCOME,RINCOME,INTRHOME,COMPUSE,WEBMOB,WEBTV,EMAILHR,EMAILMIN,USEWWW,WWWHR,WWWMIN
47949,2006,7,4.29999999999999993e-01,1,55,1,5, 1, 0, 0,0,0,0,0, 0,16,67.0,12,12,0,0,0,0, -1,-1,0, -1,-1
47950,2006,3,8.59999999999999987e-01,1,68,1,5, 2, 2, 0,0,0,0,0, 2,16,34.2,12, 0,1,0,0,0, -1,-1,0, 10, 0
47951,2006,7,1.29000000000000004e+00,1,62,1,5, 1, 0, 0,0,0,0,0, 0,14,85.1,12, 0,0,0,0,0, -1,-1,0, -1,-1
47952,2006,2,4.29999999999999993e-01,1,30,1,2, 4, 3, 0,0,0,0,0, 0,16,76.3,13,13,1,0,0,0, -1,-1,0,  3, 0
47953,2006,6,8.59999999999999987e-01,2,37,1,2, 4, 4, 0,0,0,0,0, 0,15,37.6,11,11,1,0,0,0, -1,-1,0, 10, 0
47954,2006,4,8.59999999999999987e-01,1,26,1,2, 5, 1,30,0,0,0,0, 0,16,32.4,11, 9,0,0,0,0, -1,-1,0, 15, 0
47955,2006,7,1.90999999999999992e+00,2,26,1,2, 4, 0, 0,0,0,0,0, 0,18,86.9,13,12,0,0,0,0, -1,-1,0, -1,-1
47956,2006,4,4.29999999999999993e-01,1,38,3,2, 2, 2, 0,0,0,0,0, 0,14,28.6,12,12,0,0,0,0, -1,-1,0, 15, 0
47957,2006,7,8.59999999999999987e-01,1,28,3,2, 2, 0, 0,0,0,0,0, 0,11,72.5,12,12,0,0,0,0, -1,-1,0, -1,-1
47958,2006,7,4.29999999999999993e-01,2,46,1,2, 1, 0, 0,0,0,0,0, 0,20,87.0,12,12,0,0,0,0, -1,-1,0, -1,-1
47959,2006,3,9.49999999999999956e-01,1,27,1,2, 4, 1,18,0,0,0,0, 0,17,76.3,12,12,1,0,0,0, -1,-1,0, 50, 0
47960,2006,3,8.59999999999999987e-01,1,33,1,2, 1, 1,60,0,0,0,0, 0,14,44.7,13,13,1,0,0,0, -1,-1,0, 12, 0
47961,2006,7,4.29999999999999993e-01,1,33,3,2, 1, 0, 0,0,0,0,0, 0,15,64.1,12,12,0,0,0,0, -1,-1,0, -1,-1
47962,2006,7,1.29000000000000004e+00,2,55,3,2, 2, 0, 0,0,0,0,0, 0, 1,27.3,12, 0,0,0,0,0, -1,-1,0, -1,-1
47963,2006,7,8.59999999999999987e-01,2,48,3,2, 2, 0, 0,0,0,0,0, 0,12,27.5,98,98,0,0,0,0, -1,-1,0, -1,-1
47964,2006,5,3.81999999999999984e+00,1,25,3,2, 2, 2, 0,0,0,0,0, 0, 9,63.2,12,12,0,0,0,0, -1,-1,0,999,99
47965,2006,1,8.59999999999999987e-01,1,38,3,2, 2, 2, 0,0,0,0,0, 2, 7,27.5,12,12,0,0,0,0, -1,-1,0,999,99
47966,2006,1,4.29999999999999993e-01,2,78,3,2, 2, 2, 0,0,0,0,0, 0, 5,28.4, 6, 0,0,0,0,0, -1,-1,0,999,99
47967,2006,6,8.59999999999999987e-01,2,55,3,2, 2, 2, 0,0,0,0,0, 2, 2,22.5,12,10,0,0,0,0, -1,-1,0,999,99
47968,2006,6,8.59999999999999987e-01,1,48,3,2, 2, 2, 0,0,0,0,0, 0,11,29.3,12, 0,1,0,0,0, -1,-1,0, 15, 0
47969,2006,4,1.90999999999999992e+00,2,21,3,2, 2, 2, 0,0,0,0,0, 2,12,32.4,10, 0,0,0,0,0, -1,-1,0,999,99
47970,2006,6,1.90999999999999992e+00,2,26,1,2, 1, 1,14,0,0,0,0, 1,19,63.2,12,12,1,0,0,0, -1,-1,0, 10, 0
47971,2006,6,9.49999999999999956e-01,1,46,1,2, 1, 4, 0,0,0,0,0, 0,16,63.5,10,10,2,0,0,0, -1,-1,0, -1,-1
47972,2006,2,8.59999999999999987e-01,1,20,1,2, 2, 2, 0,0,0,0,0, 0,12,29.0, 5, 0,2,0,0,0, -1,-1,0,  7, 0
47973,2006,7,1.90999999999999992e+00,1,58,3,2, 2, 0, 0,0,0,0,0, 0,17,63.5,13,13,0,0,0,0, -1,-1,0, -1,-1
47974,2006,7,9.49999999999999956e-01,2,32,3,2, 2, 0, 0,0,0,0,0, 0,12,53.3,12,12,0,0,0,0, -1,-1,0, -1,-1
47975,2006,5,8.59999999999999987e-01,1,86,1,2, 2, 1,60,0,0,0,0, 2,16,87.9,12, 0,1,0,0,0, -1,-1,0,999,99
47976,2006,7,9.49999999999999956e-01,2,28,3,2, 4, 0, 0,0,0,0,0, 0,13,51.9,12,12,0,0,0,0, -1,-1,0, -1,-1
47977,2006,7,8.59999999999999987e-01,2,47,3,2, 1, 0, 0,0,0,0,0, 0, 5,38.4,12, 8,0,0,0,0, -1,-1,0, -1,-1
47978,2006,6,4.29999999999999993e-01,1,45,3,4, 1, 7, 0,0,0,0,0, 0,18,86.0,12,12,1,0,0,0, -1,-1,0, 30, 0
47979,2006,1,4.29999999999999993e-01,2,70,1,4, 1, 1,14,0,0,0,0, 0,16,80.3,12, 0,0,0,0,0, -1,-1,0, -1,-1
47980,2006,7,8.59999999999999987e-01,2,56,1,4, 2, 0, 0,0,0,0,0, 0,16,56.6,12,12,0,0,0,0, -1,-1,0, -1,-1
47981,2006,3,1.90999999999999992e+00,2,78,1,4, 1, 1,50,0,0,0,0, 1,15,-1.0,12, 0,1,0,0,0, -1,-1,0,  1, 0
47982,2006,7,1.90999999999999992e+00,1,48,1,4, 2, 0, 0,0,0,0,0, 0,18,78.5,12,12,0,0,0,0, -1,-1,0, -1,-1
47983,2006,6,1.90999999999999992e+00,2,82,1,4, 3, 3, 0,0,0,0,0, 3,14,75.2,13, 9,1,0,0,0, -1,-1,0, 21, 0
47984,2006,4,1.90999999999999992e+00,1,19,1,4, 2, 2, 0,0,0,0,0, 0,13,33.1,12, 8,0,0,0,0, -1,-1,0, 21, 0
47985,2006,4,8.59999999999999987e-01,2,25,1,4, 1, 1,38,0,0,0,0, 2,16,26.5,12,12,0,0,0,0, -1,-1,0, -1,-1
47986,2006,5,4.29999999999999993e-01,1,51,1,4, 3, 3, 0,0,0,0,0, 1,18,76.3,12,12,1,0,0,0, -1,-1,0, 20, 0
47987,2006,7,1.90999999999999992e+00,2,56,1,4, 3, 0, 0,0,0,0,0, 0,18,78.5,12,12,0,0,0,0, -1,-1,0, -1,-1
47988,2006,3,8.59999999999999987e-01,1,59,1,4, 4, 2, 0,0,0,0,0, 4,19,92.3,12,12,1,0,0,0, -1,-1,0, 20, 0
47989,2006,7,1.90999999999999992e+00,1,47,1,4, 3, 0, 0,0,0,0,0, 0,16,63.5,12,12,0,0,0,0, -1,-1,0, -1,-1
47990,2006,5,2.85999999999999988e+00,1,22,1,4, 3, 3, 0,0,0,0,0, 0,14,38.4,13,98,1,0,0,0, -1,-1,0,  4, 0
47991,2006,1,8.59999999999999987e-01,2,37,1,4, 3, 3, 0,0,0,0,0, 3,18,76.5,98,98,0,0,0,0, -1,-1,0,  1, 0
47992,2006,5,8.59999999999999987e-01,2,76,1,4, 3, 3, 0,0,0,0,0, 3,20,80.3,12, 0,2,0,0,0, -1,-1,0, -1,-1
47993,2006,4,3.81999999999999984e+00,1,21,1,4, 3, 3, 0,0,0,0,0, 0,14,38.5,12, 7,0,0,0,0, -1,-1,0,  5, 0
47994,2006,7,8.59999999999999987e-01,2,62,1,4, 3, 0, 0,0,0,0,0, 0,14,64.2,98,10,0,0,0,0, -1,-1,0, -1,-1
47995,2006,2,4.29999999999999993e-01,1,39,1,4, 2, 2, 0,0,0,0,0, 0,17,44.7,12,12,1,0,0,0, -1,-1,0,  5, 0
47996,2006,5,8.59999999999999987e-01,1,53,1,4, 2, 2, 0,0,0,0,0, 2,12,49.6,13,13,1,0,0,0, -1,-1,0,  5, 0
47997,2006,7,1.90999999999999992e+00,2,31,1,4, 1, 0, 0,0,0,0,0, 0,13,83.7,12, 0,0,0,0,0, -1,-1,0, -1,-1
47998,2006,3,9.49999999999999956e-01,2,49,1,4, 1, 1,60,0,0,0,0, 0,14,75.3,12,12,1,0,0,0, -1,-1,0,  3, 0
47999,2006,7,8.59999999999999987e-01,1,40,1,4, 1, 0, 0,0,0,0,0, 0,16,93.3,12,12,0,0,0,0, -1,-1,0, -1,-1
48000,2006,1,8.59999999999999987e-01,2,40,1,4, 4, 1,28,0,0,0,0, 9,13,63.5,12,12,0,0,0,0, -1,-1,0,  0,20
48001,2006,3,2.58000000000000007e+00,1,33,2,4, 1, 9, 0,0,0,0,0, 0,14,34.8,13, 0,1,0,0,0, -1,-1,0,  1, 0
48002,2006,2,1.29000000000000004e+00,2,24,1,4, 2, 2, 0,0,0,0,0, 0,18,53.3,12, 8,1,0,0,0, -1,-1,0, 10, 0
48003,2006,5,8.59999999999999987e-01,2,36,1,4, 1, 2, 0,0,0,0,0, 1,15,30.8,12, 0,1,0,0,0, -1,-1,0,  1, 0
48004,2006,7,8.59999999999999987e-01,1,41,2,4, 1, 0, 0,0,0,0,0, 0,14,66.3,12,12,0,0,0,0, -1,-1,0, -1,-1
48005,2006,2,8.59999999999999987e-01,2,23,1,4, 1, 2, 0,0,0,0,0,11,16,57.1,12, 9,1,0,0,0, -1,-1,0, 10, 0
48006,2006,1,9.49999999999999956e-01,1,60,1,4, 1, 1,43,0,0,0,0, 0,16,63.2,12, 0,0,0,0,0, -1,-1,0, 10, 0
48007,2006,7,4.29999999999999993e-01,1,32,1,4, 4, 0, 0,0,0,0,0, 0,16,50.7,12,12,0,0,0,0, -1,-1,0, -1,-1
48008,2006,2,8.59999999999999987e-01,2,55,2,4, 1, 2, 0,0,0,0,0, 0,12,36.1,12,12,1,0,0,0, -1,-1,0,  0,30
48009,2006,6,1.29000000000000004e+00,2,49,2,4, 1, 1,60,0,0,0,0, 1,16,55.1,12, 0,1,0,0,0, -1,-1,0, -1,-1
48010,2006,7,9.49999999999999956e-01,1,35,2,4, 1, 0, 0,0,0,0,0, 0,16,66.1,12,12,0,0,0,0, -1,-1,0, -1,-1
48011,2006,5,1.29000000000000004e+00,1,61,1,4, 1, 1,18,0,0,0,0, 1,12,33.6,12,12,1,0,0,0, -1,-1,0,  1, 0
48012,2006,3,8.59999999999999987e-01,2,34,1,2, 5, 1,60,0,0,0,0, 0,17,46.7,11,10,1,0,0,0, -1,-1,0, 10, 0
48013,2006,3,4.29999999999999993e-01,1,35,1,2, 4, 2, 0,0,0,0,0, 0,17,85.1,12,12,2,0,0,0, -1,-1,0, 40, 0
48014,2006,4,4.29999999999999993e-01,1,48,1,2, 4, 1,30,0,0,0,0, 0,19,57.1,12,12,0,0,0,0, -1,-1,0, 10, 0
48015,2006,7,9.49999999999999956e-01,2,26,2,2,11, 0, 0,0,0,0,0, 0,19,59.1, 9, 0,0,0,0,0, -1,-1,0, -1,-1
48016,2006,6,9.49999999999999956e-01,2,50,2,2, 1, 1,14,0,0,0,0, 0,16,75.2,12,12,1,0,0,0, -1,-1,0,  4, 0
48017,2006,2,9.49999999999999956e-01,2,34,2,2, 4, 1,22,0,0,0,0, 0,16,64.2,13,98,1,0,0,0, -1,-1,0, 40, 0
48018,2006,7,4.29999999999999993e-01,2,48,2,2, 1, 0, 0,0,0,0,0, 0,11,29.0, 7, 0,0,0,0,0, -1,-1,0, -1,-1
48019,2006,5,1.71999999999999997e+00,1,53,2,2, 1, 1,14,0,0,0,0, 1,15,29.2,12,12,2,0,0,0, -1,-1,0, -1,-1
48020,2006,7,8.59999999999999987e-01,2,49,2,2, 1, 0, 0,0,0,0,0, 0,14,61.9,12, 3,0,0,0,0, -1,-1,0, -1,-1
48021,2006,7,9.49999999999999956e-01,2,88,2,2, 1, 0, 0,0,0,0,0, 0, 6,29.0, 9, 0,0,0,0,0, -1,-1,0, -1,-1
48022,2006,2,1.29000000000000004e+00,2,40,2,2, 1, 1,18,0,0,0,0, 0,14,31.4,98,11,2,0,0,0, -1,-1,0,  4, 0
48023,2006,1,1.29000000000000004e+00,2,19,2,2,99, 9, 0,0,0,0,0, 0,12,55.1, 4, 2,0,0,0,0, -1,-1,0,  4, 0
48024,2006,3,1.90999999999999992e+00,1,33,3,2, 1, 2, 0,0,0,0,0, 4,11,34.2,12,12,1,0,0,0, -1,-1,0,  3, 0
48025,2006,7,8.59999999999999987e-01,1,41,3,2, 2, 0, 0,0,0,0,0, 0, 6,33.6,11,11,0,0,0,0, -1,-1,0, -1,-1
48026,2006,6,8.59999999999999987e-01,1,54,1,2, 1, 1,50,0,0,0,0, 0,13,32.3, 9, 0,2,0,0,0, -1,-1,0, -1,-1
48027,2006,7,1.90999999999999992e+00,2,41,3,2, 2, 0, 0,0,0,0,0, 0,12,28.4,13,13,0,0,0,0, -1,-1,0, -1,-1
48028,2006,7,4.29999999999999993e-01,2,38,3,2, 1, 0, 0,0,0,0,0, 0, 9,22.5,11,11,0,0,0,0, -1,-1,0, -1,-1
48029,2006,2,8.59999999999999987e-01,1,33,3,2, 2, 2, 0,0,0,0,0, 0,10,38.1,12,12,0,0,0,0, -1,-1,0,999,99
48030,2006,1,8.59999999999999987e-01,1,47,1,2, 1, 2, 0,0,0,0,0, 1,12,38.2,12, 0,0,0,0,0, -1,-1,0,  0,10
48031,2006,3,1.90999999999999992e+00,1,32,3,2, 2, 2, 0,0,0,0,0, 2,12,28.4,12,10,0,0,0,0, -1,-1,0,999,99
48032,2006,7,8.59999999999999987e-01,2,58,3,2, 1, 0, 0,0,0,0,0, 0, 9,28.4,98,98,0,0,0,0, -1,-1,0, -1,-1
48033,2006,3,8.59999999999999987e-01,2,54,3,2, 2, 2, 0,0,0,0,0, 2, 6,27.7, 1, 0,0,0,0,0, -1,-1,0,999,99
48034,2006,1,1.29000000000000004e+00,2,34,2,2, 9, 9, 0,0,0,0,0, 9,14,33.1,11, 0,0,0,0,0, -1,-1,0,  2, 0
48035,2006,7,1.29000000000000004e+00,2,23,3,2, 1, 0, 0,0,0,0,0, 0,15,69.2,12, 9,0,0,0,0, -1,-1,0, -1,-1
48036,2006,7,8.59999999999999987e-01,2,31,3,2, 2, 0, 0,0,0,0,0, 0,13,69.7,12,12,0,0,0,0, -1,-1,0, -1,-1
48037,2006,7,1.29000000000000004e+00,2,53,1,2, 1, 0, 0,0,0,0,0, 0,16,59.1,12,12,0,0,0,0, -1,-1,0, -1,-1
48038,2006,3,8.59999999999999987e-01,1,28,1,2, 1, 1,48,0,0,0,0, 2,19,86.5,12,12,1,0,0,0, -1,-1,0,  5, 0
48039,2006,2,4.29999999999999993e-01,1,57,1,2,11, 2, 0,0,0,0,0, 0,16,-1.0,12, 0,2,0,0,0, -1,-1,0, -1,-1
48040,2006,4,4.29999999999999993e-01,1,56,1,2, 1, 1,98,0,0,0,0, 0,20,82.7,12,12,0,0,0,0, -1,-1,0,  1, 0
48041,2006,6,1.29000000000000004e+00,2,37,1,2, 4, 4, 0,0,0,0,0, 0,10,50.7,12,12,1,0,0,0, -1,-1,0,  0,30
48042,2006,4,4.29999999999999993e-01,2,89,2,2, 1, 1,18,0,0,0,0, 0,14,69.2,12, 0,0,0,0,0, -1,-1,0, -1,-1
48043,2006,6,8.59999999999999987e-01,1,26,3,5, 2, 2, 0,0,0,0,0, 2,10,28.2, 8, 0,1,0,0,0, -1,-1,0, -1,-1
48044,2006,1,8.59999999999999987e-01,1,23,3,5, 2, 2, 0,0,0,0,0, 0,15,37.6,12,12,0,0,0,0, -1,-1,0, 10, 0
48045,2006,7,8.59999999999999987e-01,1,59,1,5, 5, 0, 0,0,0,0,0, 0,12,44.7,12,12,0,0,0,0, -1,-1,0, -1,-1
48046,2006,3,1.90999999999999992e+00,1,39,1,5, 4,11,70,0,0,0,0, 2,12,29.5,12,12,2,0,0,0, -1,-1,0, -1,-1
48047,2006,1,2.85999999999999988e+00,2,24,1,5, 4, 4, 0,0,0,0,0, 0,16,68.1,13,13,0,0,0,0, -1,-1,0,  0,30
48048,2006,1,8.59999999999999987e-01,2,50,1,5, 1, 1,38,0,0,0,0, 5,18,83.7,12,12,0,0,0,0, -1,-1,0, 30, 0
48049,2006,3,2.85999999999999988e+00,1,19,1,5, 4, 1,70,0,0,0,0, 0,12,-1.0,13, 0,1,0,0,0, -1,-1,0, 60, 0
48050,2006,2,8.59999999999999987e-01,1,34,1,2, 4, 1,48,0,0,0,0, 2,18,-1.0,12,99,1,0,0,0, -1,-1,0, 40, 0
48051,2006,5,1.90999999999999992e+00,2,44,1,2, 1, 2, 0,0,0,0,0, 3,12,38.9,12,98,1,0,0,0, -1,-1,0, 10, 0
48052,2006,7,9.49999999999999956e-01,2,76,1,2, 1, 0, 0,0,0,0,0, 0,12,38.4,13, 0,0,0,0,0, -1,-1,0, -1,-1
48053,2006,3,8.59999999999999987e-01,2,39,1,2, 4, 1,14,0,0,0,0, 4,12,26.4,12, 8,2,0,0,0, -1,-1,0, -1,-1
48054,2006,1,8.59999999999999987e-01,2,63,1,4, 1, 1,60,0,0,0,0, 0,19,-1.0,12,12,0,0,0,0, -1,-1,0,  5, 0
48055,2006,7,8.59999999999999987e-01,2,49,1,4, 1, 0, 0,0,0,0,0, 0,16,63.5,12,12,0,0,0,0, -1,-1,0, -1,-1
48056,2006,7,8.59999999999999987e-01,1,35,2,4, 2, 0, 0,0,0,0,0, 0,14,63.2,12,12,0,0,0,0, -1,-1,0, -1,-1
48057,2006,1,8.59999999999999987e-01,1,52,1,4, 4, 4, 0,0,0,0,0, 0,13,66.1,98, 0,0,0,0,0, -1,-1,0, 25, 0
48058,2006,7,4.29999999999999993e-01,2,64,1,4, 1, 0, 0,0,0,0,0, 0,16,68.1,12,12,0,0,0,0, -1,-1,0, -1,-1
48059,2006,2,8.59999999999999987e-01,1,86,1,4, 1, 1,38,0,0,0,0, 1,18,50.5,12, 0,1,0,0,0, -1,-1,0,  7, 0
48060,2006,1,1.90999999999999992e+00,1,29,1,4,11, 2, 0,0,0,0,0, 1,12,43.4,12, 0,0,0,0,0, -1,-1,0, 15, 0
48061,2006,7,1.90999999999999992e+00,1,54,1,4, 4, 0, 0,0,0,0,0, 0,12,63.5,12,12,0,0,0,0, -1,-1,0, -1,-1
48062,2006,7,9.49999999999999956e-01,1,52,1,4, 2, 0, 0,0,0,0,0, 0,12,50.3,13,13,0,0,0,0, -1,-1,0, -1,-1
48063,2006,1,4.29999999999999993e-01,1,38,2,2, 4, 1,60,0,0,0,0, 0,11,29.2,98,98,0,0,0,0, -1,-1,0, -1,-1
48064,2006,3,8.59999999999999987e-01,1,29,1,2, 4, 4, 0,0,0,0,0, 4,18,83.7,12,12,1,0,0,0, -1,-1,0, 40, 0
48065,2006,4,4.29999999999999993e-01,1,99,1,2, 4, 1,48,0,0,0,0,99,12,-1.0,12,99,0,0,0,0, -1,-1,0,  2, 0
48066,2006,4,4.29999999999999993e-01,2,73,1,2, 4, 1,60,0,0,0,0, 0,13,50.5, 7, 0,0,0,0,0, -1,-1,0, -1,-1
48067,2006,7,4.29999999999999993e-01,1,54,1,2, 4, 0, 0,0,0,0,0, 0,12,28.4,11,11,0,0,0,0, -1,-1,0, -1,-1
48068,2006,7,4.29999999999999993e-01,2,55,1,2, 1, 0, 0,0,0,0,0, 0,13,31.5, 4, 0,0,0,0,0, -1,-1,0, -1,-1
48069,2006,3,8.59999999999999987e-01,2,83,3,2, 2, 2, 0,0,0,0,0, 0,13,45.0,10, 0,2,0,0,0, -1,-1,0, -1,-1
48070,2006,2,8.59999999999999987e-01,2,49,1,2, 4, 1,98,0,0,0,0, 4,17,60.6,12, 0,1,0,0,0, -1,-1,0, 10, 0
48071,2006,7,4.29999999999999993e-01,1,61,1,2, 2, 0, 0,0,0,0,0, 0,16,23.3, 9, 0,0,0,0,0, -1,-1,0, -1,-1
48072,2006,5,4.29999999999999993e-01,1,46,2,2,11,10, 0,0,0,0,0, 0,12,-1.0, 3, 0,2,0,0,0, -1,-1,0, -1,-1
48073,2006,1,4.29999999999999993e-01,2,66,3,2, 4, 1,50,0,0,0,0, 0,12,35.4, 9, 0,0,0,0,0, -1,-1,0, -1,-1
48074,2006,6,8.59999999999999987e-01,2,65,1,2, 1, 1,22,0,0,0,0, 1,20,67.0,12,12,1,0,0,0, -1,-1,0, -1,-1
48075,2006,4,1.90999999999999992e+00,1,83,1,2, 1, 1,14,0,0,0,0, 1,13,75.2,12, 2,0,0,0,0, -1,-1,0, -1,-1
48076,2006,6,9.49999999999999956e-01,1,65,1,2, 4, 1,50,0,0,0,0, 0,16,63.5,12,12,1,0,0,0, -1,-1,0, 30, 0
48077,2006,2,8.59999999999999987e-01,1,80,1,2, 1, 1,22,0,0,0,0, 1,16,86.0,12, 0,1,0,0,0, -1,-1,0,  1, 0
48078,2006,1,1.29000000000000004e+00,2,35,1,2, 1, 1,40,0,0,0,0, 4,19,92.3,12,12,0,0,0,0, -1,-1,0, 25, 0
48079,2006,2,1.29000000000000004e+00,1,58,1,2, 4, 7, 0,0,0,0,0, 4,20,85.1,13,13,1,0,0,0, -1,-1,0,  2, 0
48080,2006,7,8.59999999999999987e-01,2,40,1,4, 4, 0, 0,0,0,0,0, 0,12,-1.0,12, 0,0,0,0,0, -1,-1,0, -1,-1
48081,2006,2,4.29999999999999993e-01,1,64,1,4, 1, 1,60,0,0,0,0, 0,12,62.5,12, 9,1,0,0,0, -1,-1,0,  1, 0
48082,2006,7,8.59999999999999987e-01,1,30,1,4, 4, 0, 0,0,0,0,0, 0,16,83.7,12,12,0,0,0,0, -1,-1,0, -1,-1
48083,2006,7,1.71999999999999997e+00,1,58,1,4, 1, 0, 0,0,0,0,0, 0,13,63.5,12,12,0,0,0,0, -1,-1,0, -1,-1
48084,2006,1,4.29999999999999993e-01,2,61,1,4, 1, 1,48,0,0,0,0, 0,13,38.0,10, 0,0,0,0,0, -1,-1,0, 15, 0
48085,2006,6,8.59999999999999987e-01,2,40,1,4, 1, 1,60,0,0,0,0, 4,13,68.1,12, 0,1,0,0,0, -1,-1,0, 21, 0
48086,2006,2,8.59999999999999987e-01,2,59,3,4, 1, 6, 0,0,0,0,0, 1,14,35.4,12, 0,1,0,0,0, -1,-1,0,  3, 0
48087,2006,7,8.59999999999999987e-01,2,38,3,4, 1, 0, 0,0,0,0,0, 0,14,35.4,13,13,0,0,0,0, -1,-1,0, -1,-1
48088,2006,7,1.29000000000000004e+00,1,20,2,4, 4, 0, 0,0,0,0,0, 0,12,34.8,98, 0,0,0,0,0, -1,-1,0, -1,-1
48089,2006,7,8.59999999999999987e-01,2,48,3,4, 2, 0, 0,0,0,0,0, 0, 6,28.4,10,10,0,0,0,0, -1,-1,0, -1,-1
48090,2006,7,8.59999999999999987e-01,1,39,1,4, 1, 0, 0,0,0,0,0, 0,16,32.3,12, 2,0,0,0,0, -1,-1,0, -1,-1
48091,2006,7,1.71999999999999997e+00,1,50,3,4, 1, 0, 0,0,0,0,0, 0,16,76.3,12,12,0,0,0,0, -1,-1,0, -1,-1
48092,2006,6,4.29999999999999993e-01,1,50,1,4, 4, 1,38,0,0,0,0, 0,12,59.1,10,10,1,0,0,0, -1,-1,0, 10, 0
48093,2006,5,1.29000000000000004e+00,1,19,2,4, 1, 2, 0,0,0,0,0, 0,12,63.5,12,10,2,0,0,0, -1,-1,0,  1, 0
48094,2006,4,1.90999999999999992e+00,1,40,3,4, 2, 2, 0,0,0,0,0, 2, 4,45.4,13,13,0,0,0,0, -1,-1,0,999,99
48095,2006,4,4.29999999999999993e-01,2,43,1,4,11, 2, 0,0,0,0,0, 0,99,38.0,12,12,0,0,0,0, -1,-1,0, 40, 0
48096,2006,7,9.49999999999999956e-01,1,57,1,4, 1, 0, 0,0,0,0,0, 0,14,50.3,12,12,0,0,0,0, -1,-1,0, -1,-1
48097,2006,1,1.29000000000000004e+00,2,19,1,4, 1, 1,38,0,0,0,0, 0, 9,-1.0,13,99,0,0,0,0, -1,-1,0, -1,-1
48098,2006,7,8.59999999999999987e-01,2,68,1,4, 1, 0, 0,0,0,0,0, 0,13,68.1,12, 0,0,0,0,0, -1,-1,0, -1,-1
48099,2006,6,8.59999999999999987e-01,2,36,1,2, 1, 1,48,0,0,0,0, 0,14,73.6,12, 0,1,0,0,0, -1,-1,0, 10, 0
48100,2006,2,8.59999999999999987e-01,2,20,3,2, 2, 2, 0,0,0,0,0, 0,12,-1.0,98,99,1,0,0,0, -1,-1,0, 20, 0
48101,2006,3,9.49999999999999956e-01,1,35,1,2, 4, 1,70,0,0,0,0, 0,14,38.7,12,12,1,0,0,0, -1,-1,0, 14, 0
48102,2006,4,8.59999999999999987e-01,2,22,1,2, 4, 4, 0,0,0,0,0, 4,13,-1.0,12, 6,0,0,0,0, -1,-1,0, -1,-1
48103,2006,2,1.90999999999999992e+00,2,25,3,2, 2, 2, 0,0,0,0,0, 0, 6,-1.0,12, 0,0,0,0,0, -1,-1,0,999,99
48104,2006,1,8.59999999999999987e-01,2,50,1,2, 4, 2, 0,0,0,0,0, 0,13,63.5,11,10,0,0,0,0, -1,-1,0, -1,-1
48105,2006,7,4.29999999999999993e-01,2,36,1,2, 2, 0, 0,0,0,0,0, 0,13,40.0,12,12,0,0,0,0, -1,-1,0, -1,-1
48106,2006,3,4.29999999999999993e-01,2,62,1,2, 1, 1,60,0,0,0,0, 0,12,32.4,13, 0,2,0,0,0, -1,-1,0, -1,-1
48107,2006,7,4.29999999999999993e-01,1,99,1,4, 2, 0, 0,0,0,0,0, 0,12,50.7,13,13,0,0,0,0, -1,-1,0, -1,-1
48108,2006,1,8.59999999999999987e-01,2,59,1,4, 1, 1,60,0,0,0,0, 1,12,45.8,12,12,0,0,0,0, -1,-1,0, -1,-1
48109,2006,2,8.59999999999999987e-01,1,48,1,4, 1, 1,48,0,0,0,0, 0,12,31.3,12,12,1,0,0,0, -1,-1,0, 10, 0
48110,2006,1,9.49999999999999956e-01,2,69,1,4, 1, 1,38,0,0,0,0, 0,12,38.4,11, 0,0,0,0,0, -1,-1,0,  7, 0
48111,2006,7,1.90999999999999992e+00,2,25,1,4, 4, 0, 0,0,0,0,0, 0,12,39.0,98,11,0,0,0,0, -1,-1,0, -1,-1
48112,2006,1,8.59999999999999987e-01,2,44,1,4, 4, 2, 0,0,0,0,0, 0,11,26.4,13, 0,0,0,0,0, -1,-1,0, -1,-1
48113,2006,4,9.49999999999999956e-01,2,64,1,4, 2, 2, 0,0,0,0,0, 0,14,29.2, 9, 0,0,0,0,0, -1,-1,0, -1,-1
48114,2006,3,1.90999999999999992e+00,2,49,1,4, 2, 2, 0,0,0,0,0, 2,16,76.5,12, 0,1,0,0,0, -1,-1,0,  5, 0
48115,2006,4,4.29999999999999993e-01,2,53,1,4, 2, 2, 0,0,0,0,0, 0,16,38.4,12,12,0,0,0,0, -1,-1,0, -1,-1
48116,2006,6,8.59999999999999987e-01,2,42,1,4, 1, 2, 0,0,0,0,0, 1,16,60.6,12, 4,1,0,0,0, -1,-1,0, -1,-1
48117,2006,6,4.29999999999999993e-01,1,27,1,4, 2, 2, 0,0,0,0,0, 0,16,34.2,12, 9,2,0,0,0, -1,-1,0,  0,15
48118,2006,4,8.59999999999999987e-01,2,59,1,4, 4, 2, 0,0,0,0,0, 4,16,25.5,12, 6,0,0,0,0, -1,-1,0, -1,-1
48119,2006,7,4.29999999999999993e-01,2,48,1,4, 1, 0, 0,0,0,0,0, 0,16,60.6,12,12,0,0,0,0, -1,-1,0, -1,-1
48120,2006,4,4.29999999999999993e-01,2,70,1,2, 2, 2, 0,0,0,0,0, 0,15,28.4, 9, 2,0,0,0,0, -1,-1,0, -1,-1
